x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,euclidean_distance,total_velocity,fast_descent,polar_angle_to_pad,abs_y_velocity,angle_x_angular_vel,x_pos_x_x_vel,y_pos_x_y_vel,low_alt_high_speed,action
0.09817457,0.73071957,-0.034211867,-0.016482351,0.07236578,-0.050332703,0.0,0.0,0.737285,0.037975,0.000000,1.437243,0.016482351,-0.0036423653,-0.0033587355,-0.012043976,0.000000,3
0.09787579,0.7302468,-0.025583154,-0.0208104,0.06812593,-0.08479728,0.0,0.0,0.736777,0.032978,0.000000,1.437559,0.0208104,-0.005776894,-0.0025039713,-0.015196727,0.000000,1
0.09751024,0.7296707,-0.033969168,-0.025486419,0.06557075,-0.051103733,0.0,0.0,0.736157,0.042467,0.000000,1.437947,0.025486419,-0.00335091,-0.0033123416,-0.018596694,0.000000,0
0.0971448,0.72899765,-0.03396911,-0.029806966,0.06301556,-0.05110369,0.0,0.0,0.735442,0.045192,0.000000,1.438319,0.029806966,-0.0032203274,-0.0032999224,-0.021729209,0.000000,0
0.09677925,0.7282273,-0.03396906,-0.034127515,0.060460377,-0.051103633,0.0,0.0,0.734630,0.048152,0.000000,1.438673,0.034127515,-0.0030897448,-0.0032875,-0.024852589,0.000000,0
0.09641371,0.72736,-0.033969007,-0.038448058,0.057905193,-0.05110361,0.0,0.0,0.733722,0.051304,0.000000,1.439012,0.038448058,-0.0029591646,-0.003275078,-0.02796558,0.000000,0
0.09604816,0.7263954,-0.033968963,-0.04276861,0.055350024,-0.051103592,0.0,0.0,0.732718,0.054617,0.000000,1.439333,0.04276861,-0.002828585,-0.0032626565,-0.031066922,0.000000,0
0.09568262,0.725334,-0.033968918,-0.04708916,0.05279486,-0.051103555,0.0,0.0,0.731618,0.058063,0.000000,1.439638,0.04708916,-0.002698005,-0.003250235,-0.03415537,0.000000,0
0.09531708,0.7241753,-0.033968877,-0.05140971,0.050239686,-0.05110352,0.0,0.0,0.730421,0.061619,0.000000,1.439927,0.05140971,-0.002567425,-0.0032378142,-0.037229642,0.000000,2
0.09475203,0.72400606,-0.053159423,-0.0074138422,0.046931565,-0.06616227,0.0,0.0,0.730180,0.053674,0.000000,1.440664,0.0074138422,-0.003105099,-0.005036963,-0.0053676665,0.000000,3
0.09427395,0.72373766,-0.042247508,-0.01176015,0.041441068,-0.10980968,0.0,0.0,0.729852,0.043854,0.000000,1.441266,0.01176015,-0.0045506307,-0.003982839,-0.008511264,0.000000,1
0.093706034,0.723365,-0.053533815,-0.016470147,0.038215004,-0.064521246,0.0,0.0,0.729409,0.056010,0.000000,1.441972,0.016470147,-0.0024656795,-0.0050164415,-0.011913928,0.000000,3
0.09320917,0.7228921,-0.044603143,-0.020897409,0.03320332,-0.100233674,0.0,0.0,0.728877,0.049256,0.000000,1.442565,0.020897409,-0.0033280905,-0.004157422,-0.015106572,0.000000,1
0.09261513,0.72231776,-0.056810506,-0.025475515,0.030638222,-0.051301826,0.0,0.0,0.728231,0.062261,0.000000,1.443273,0.025475515,-0.0015717967,-0.005261512,-0.018401416,0.000000,3
0.09211216,0.7216498,-0.045388803,-0.02959239,0.025784472,-0.09707469,0.0,0.0,0.727505,0.054184,0.000000,1.443842,0.02959239,-0.0025030195,-0.0041808607,-0.021355342,0.000000,1
0.091543294,0.7208795,-0.053647626,-0.034184773,0.022586802,-0.063953385,0.0,0.0,0.726669,0.063613,0.000000,1.444484,0.034184773,-0.0014445024,-0.0049110805,-0.0246431,0.000000,1
0.09088411,0.7200175,-0.06497577,-0.03829873,0.021655401,-0.018627884,0.0,0.0,0.725731,0.075423,0.000000,1.445235,0.03829873,-0.0004033943,-0.005905265,-0.027575755,0.000000,3
0.09028463,0.71906275,-0.057486545,-0.04239136,0.01922266,-0.048654743,0.0,0.0,0.724709,0.071426,0.000000,1.445891,0.04239136,-0.0009352736,-0.0051901513,-0.030482048,0.000000,0
0.08968506,0.7180112,-0.057486523,-0.046711855,0.016789915,-0.048654743,0.0,0.0,0.723591,0.074072,0.000000,1.446532,0.046711855,-0.000816909,-0.005155682,-0.033539634,0.000000,0
0.08908558,0.7168624,-0.05748651,-0.051032353,0.014357181,-0.048654728,0.0,0.0,0.722377,0.076870,0.000000,1.447159,0.051032353,-0.0006985447,-0.005121219,-0.036583174,0.000000,2
0.08841562,0.71688783,-0.06426062,0.0011577626,0.011655407,-0.054035436,0.0,0.0,0.722320,0.064271,0.000000,1.448083,0.0011577626,-0.000629805,-0.0056816423,0.00082998595,0.000000,0
0.08774567,0.7168163,-0.0642606,-0.0031628495,0.008953627,-0.054035414,0.0,0.0,0.722167,0.064338,0.000000,1.448992,0.0031628495,-0.00048381294,-0.005638589,-0.002267182,0.000000,0
0.08707571,0.7166476,-0.06426059,-0.007483461,0.0062518576,-0.054035414,0.0,0.0,0.721918,0.064695,0.000000,1.449885,0.007483461,-0.00033782172,-0.0055955364,-0.0053630043,0.000000,0
0.086405754,0.7163817,-0.06426059,-0.011804073,0.0035500866,-0.054035388,0.0,0.0,0.721574,0.065336,0.000000,1.450762,0.011804073,-0.0001918303,-0.0055524847,-0.008456223,0.000000,0
0.0857358,0.7160189,-0.06426059,-0.016124686,0.000848309,-0.054035373,0.0,0.0,0.721134,0.066253,0.000000,1.451624,0.016124686,-4.5838693e-05,-0.005509433,-0.01154558,0.000000,0
0.08506584,0.7155589,-0.06426059,-0.020445297,-0.0018534629,-0.054035347,0.0,0.0,0.720597,0.067435,0.000000,1.452471,0.020445297,0.00010015251,-0.005466381,-0.014629814,0.000000,0
0.084395885,0.7150018,-0.06426058,-0.024765909,-0.004555235,-0.054035325,0.0,0.0,0.719965,0.068868,0.000000,1.453304,0.024765909,0.0002461436,-0.0054233284,-0.01770767,0.000000,0
0.08372593,0.71434766,-0.06426058,-0.02908652,-0.0072570103,-0.054035325,0.0,0.0,0.719238,0.070537,0.000000,1.454123,0.02908652,0.0003921349,-0.0053802766,-0.020777889,0.000000,0
0.08305597,0.71359634,-0.06426059,-0.03340713,-0.009958773,-0.054035295,0.0,0.0,0.718414,0.072426,0.000000,1.454927,0.03340713,0.0005381252,-0.0053372257,-0.023839206,0.000000,0
0.08238602,0.71274793,-0.06426059,-0.03772774,-0.012660539,-0.054035284,0.0,0.0,0.717494,0.074517,0.000000,1.455718,0.03772774,0.0006841158,-0.005294174,-0.02689037,0.000000,0
0.08171606,0.71180236,-0.0642606,-0.042048354,-0.0153623065,-0.054035235,0.0,0.0,0.716478,0.076795,0.000000,1.456495,0.042048354,0.00083010586,-0.005251123,-0.029930118,0.000000,0
0.081046104,0.7107598,-0.06426062,-0.046368964,-0.018064061,-0.054035194,0.0,0.0,0.715366,0.079243,0.000000,1.457259,0.046368964,0.00097609503,-0.0052080727,-0.032957196,0.000000,0
0.08037615,0.7096201,-0.06426063,-0.050689578,-0.02076582,-0.054035146,0.0,0.0,0.714158,0.081847,0.000000,1.458011,0.050689578,0.0011220841,-0.005165022,-0.035970345,0.000000,2
0.07972889,0.7089213,-0.062061716,-0.031098299,-0.023396757,-0.05261876,0.0,0.0,0.713391,0.069417,0.000000,1.458802,0.031098299,0.0012311083,-0.0049481117,-0.022046247,0.000000,0
0.079081535,0.70812535,-0.06206174,-0.03541888,-0.026027683,-0.05261873,0.0,0.0,0.712527,0.071457,0.000000,1.459580,0.03541888,0.0013695436,-0.0049079377,-0.025081007,0.000000,0
0.07843427,0.7072323,-0.062061757,-0.039739463,-0.028658623,-0.05261869,0.0,0.0,0.711568,0.073695,0.000000,1.460345,0.039739463,0.0015079792,-0.004867769,-0.028105032,0.000000,0
0.07778702,0.70624226,-0.062061775,-0.044060044,-0.03128954,-0.05261867,0.0,0.0,0.710513,0.076111,0.000000,1.461096,0.044060044,0.001646414,-0.0048276004,-0.031117065,0.000000,0
0.07713966,0.7051549,-0.062061794,-0.048380625,-0.03392046,-0.05261864,0.0,0.0,0.709362,0.078691,0.000000,1.461836,0.048380625,0.0017848485,-0.0047874255,-0.034115836,0.000000,0
0.07649241,0.7039706,-0.062061824,-0.0527012,-0.036551382,-0.05261863,0.0,0.0,0.708114,0.081419,0.000000,1.462562,0.0527012,0.0019232837,-0.004747258,-0.037100095,0.000000,2
0.07571916,0.70348924,-0.07398109,-0.021474993,-0.039854553,-0.06606308,0.0,0.0,0.707552,0.077035,0.000000,1.463575,0.021474993,0.0026329146,-0.005601786,-0.015107427,0.000000,1
0.07488231,0.7029133,-0.08196698,-0.025642227,-0.041557387,-0.034056608,0.0,0.0,0.706891,0.085884,0.000000,1.464665,0.025642227,0.0014153036,-0.0061378772,-0.018024262,0.000000,0
0.074045375,0.7022402,-0.081967,-0.029962473,-0.043260217,-0.034056596,0.0,0.0,0.706133,0.087272,0.000000,1.465743,0.029962473,0.0014732957,-0.0060692774,-0.021040853,0.000000,0
0.07320843,0.7014701,-0.08196701,-0.034282718,-0.044963036,-0.034056593,0.0,0.0,0.705280,0.088848,0.000000,1.466808,0.034282718,0.0015312878,-0.006000676,-0.0240483,0.000000,0
0.07237158,0.7006026,-0.08196703,-0.03860296,-0.046665855,-0.034056548,0.0,0.0,0.704331,0.090602,0.000000,1.467862,0.03860296,0.0015892779,-0.005932084,-0.027045334,0.000000,0
0.07153463,0.6996381,-0.08196705,-0.0429232,-0.04836868,-0.034056555,0.0,0.0,0.703286,0.092526,0.000000,1.468905,0.0429232,0.0016472706,-0.0058634826,-0.030030709,0.000000,0
0.07069769,0.6985764,-0.08196707,-0.047243442,-0.050071504,-0.034056537,0.0,0.0,0.702145,0.094607,0.000000,1.469937,0.047243442,0.001705262,-0.0057948823,-0.033003155,0.000000,0
0.06986084,0.69741756,-0.081967086,-0.05156369,-0.051774334,-0.034056537,0.0,0.0,0.700908,0.096837,0.000000,1.470959,0.05156369,0.0017632545,-0.0057262895,-0.035961423,0.000000,2
0.0691617,0.69697165,-0.068699755,-0.01986429,-0.052969445,-0.023902219,0.0,0.0,0.700395,0.071514,0.000000,1.471888,0.01986429,0.0012660873,-0.0047513917,-0.013844847,0.000000,0
0.068462566,0.69642836,-0.06869976,-0.024184406,-0.05416456,-0.02390225,0.0,0.0,0.699785,0.072832,0.000000,1.472806,0.024184406,0.0012946548,-0.004703362,-0.016842706,0.000000,0
0.067763425,0.6957881,-0.06869976,-0.028504524,-0.05535967,-0.023902252,0.0,0.0,0.699080,0.074379,0.000000,1.473712,0.028504524,0.0013232208,-0.0046553314,-0.019833108,0.000000,1
0.06699429,0.69504637,-0.077488124,-0.03294813,-0.054800116,0.011191008,0.0,0.0,0.698268,0.084202,0.000000,1.474705,0.03294813,-0.0006132685,-0.005191262,-0.022900477,0.000000,0
0.06622505,0.6942074,-0.07748813,-0.037268154,-0.054240573,0.011191018,0.0,0.0,0.697359,0.085984,0.000000,1.475688,0.037268154,-0.00060700724,-0.0051316554,-0.025871828,0.000000,0
0.06545582,0.6932712,-0.07748814,-0.04158818,-0.053681027,0.011191002,0.0,0.0,0.696354,0.087943,0.000000,1.476660,0.04158818,-0.0006007445,-0.0050720493,-0.028831888,0.000000,0
0.06468668,0.6922378,-0.07748813,-0.04590821,-0.053121492,0.011190975,0.0,0.0,0.695254,0.090066,0.000000,1.477621,0.04590821,-0.0005944813,-0.00501245,-0.031779397,0.000000,0
0.06391744,0.69110715,-0.077488124,-0.050228238,-0.052561942,0.011191004,0.0,0.0,0.694057,0.092343,0.000000,1.478573,0.050228238,-0.0005882209,-0.004952843,-0.034713093,0.000000,2
0.06334553,0.6913804,-0.05843409,0.012183555,-0.051333424,0.024570365,0.0,0.0,0.694276,0.059691,0.000000,1.479430,0.012183555,-0.001261281,-0.0037015385,0.008423471,0.000000,1
0.06267653,0.6915628,-0.07062228,0.008236209,-0.047660045,0.073467754,0.0,0.0,0.694397,0.071101,0.000000,1.480413,0.008236209,-0.0035014765,-0.004426359,0.0056958552,0.000000,3
0.062094785,0.69163215,-0.05966311,0.0031299852,-0.046193093,0.029338967,0.0,0.0,0.694414,0.059745,0.000000,1.481256,0.0031299852,-0.0013552576,-0.003704768,0.0021647983,0.000000,0
0.061512947,0.6916044,-0.059663128,-0.0011901951,-0.044726145,0.029338945,0.0,0.0,0.694335,0.059675,0.000000,1.482087,0.0011901951,-0.0013122179,-0.003670055,-0.00082314416,0.000000,0
0.060931206,0.6914794,-0.059663147,-0.0055103754,-0.043259196,0.02933895,0.0,0.0,0.694159,0.059917,0.000000,1.482906,0.0055103754,-0.0012691794,-0.0036353474,-0.003810311,0.000000,0
0.060349464,0.6912572,-0.059663165,-0.009830555,-0.04179225,0.029338956,0.0,0.0,0.693887,0.060468,0.000000,1.483713,0.009830555,-0.001226141,-0.00360064,-0.0067954417,0.000000,0
0.059767626,0.69093794,-0.059663177,-0.014150736,-0.040325318,0.029338926,0.0,0.0,0.693518,0.061318,0.000000,1.484509,0.014150736,-0.0011831016,-0.0035659263,-0.0097772805,0.000000,0
0.059185885,0.6905215,-0.059663184,-0.018470915,-0.03885837,0.029338937,0.0,0.0,0.693053,0.062457,0.000000,1.485293,0.018470915,-0.0011400633,-0.0035312183,-0.012754563,0.000000,0
0.058604144,0.6900078,-0.059663188,-0.022791095,-0.037391435,0.029338937,0.0,0.0,0.692492,0.063868,0.000000,1.486067,0.022791095,-0.001097025,-0.00349651,-0.015726034,0.000000,0
0.058022402,0.689397,-0.059663195,-0.027111273,-0.035924483,0.029338926,0.0,0.0,0.691834,0.065534,0.000000,1.486830,0.027111273,-0.0010539858,-0.003461802,-0.01869043,0.000000,0
0.057440568,0.688689,-0.059663206,-0.03143145,-0.03445754,0.029338926,0.0,0.0,0.691080,0.067436,0.000000,1.487583,0.03143145,-0.0010109472,-0.0034270885,-0.021646494,0.000000,0
0.056858826,0.6878839,-0.059663218,-0.035751633,-0.032990586,0.029338941,0.0,0.0,0.690230,0.069555,0.000000,1.488326,0.035751633,-0.0009679089,-0.0033923804,-0.024592973,0.000000,0
0.056277085,0.6869814,-0.05966323,-0.04007181,-0.031523645,0.029338945,0.0,0.0,0.689283,0.071871,0.000000,1.489059,0.04007181,-0.0009248705,-0.0033576726,-0.027528588,0.000000,0
0.055695344,0.68598205,-0.059663236,-0.044391993,-0.03005669,0.02933895,0.0,0.0,0.688239,0.074366,0.000000,1.489783,0.044391993,-0.00088183174,-0.0033229645,-0.03045211,0.000000,0
0.055113506,0.68488526,-0.059663244,-0.048712175,-0.028589744,0.029338935,0.0,0.0,0.687099,0.077023,0.000000,1.490498,0.048712175,-0.00083879265,-0.0032882504,-0.03336225,0.000000,0
0.054531764,0.6836915,-0.059663247,-0.053032357,-0.0271228,0.029338935,0.0,0.0,0.685863,0.079826,0.000000,1.491204,0.053032357,-0.0007957541,-0.0032535421,-0.036257774,0.000000,2
0.053921603,0.6835559,-0.06227412,-0.005999166,-0.025883311,0.02478979,0.0,0.0,0.685679,0.062562,0.000000,1.492075,0.005999166,-0.00064164185,-0.0033579203,-0.0041007656,0.000000,0
0.053311348,0.6833233,-0.06227412,-0.010319294,-0.02464383,0.024789777,0.0,0.0,0.685400,0.063123,0.000000,1.492936,0.010319294,-0.000610915,-0.0033199172,-0.0070514143,0.000000,0
0.052701186,0.6829934,-0.06227413,-0.014639422,-0.02340433,0.024789765,0.0,0.0,0.685024,0.063972,0.000000,1.493787,0.014639422,-0.0005801878,-0.0032819204,-0.009998629,0.000000,0
0.052091025,0.6825664,-0.062274136,-0.018959552,-0.022164844,0.024789771,0.0,0.0,0.684551,0.065096,0.000000,1.494628,0.018959552,-0.0005494614,-0.0032439237,-0.012941154,0.000000,0
0.05148077,0.6820421,-0.06227414,-0.02327968,-0.02092535,0.02478977,0.0,0.0,0.683982,0.066483,0.000000,1.495459,0.02327968,-0.0005187346,-0.0032059206,-0.015877722,0.000000,3
0.05095587,0.68141216,-0.05157547,-0.028015101,-0.021831263,-0.018118072,0.0,0.0,0.683315,0.058693,0.000000,1.496155,0.028015101,0.0003955404,-0.0026280729,-0.019089831,0.000000,0
0.050430965,0.68068486,-0.051575474,-0.03233517,-0.022737173,-0.0181181,0.0,0.0,0.682550,0.060874,0.000000,1.496843,0.03233517,0.0004119544,-0.002601001,-0.02201006,0.000000,0
0.049906064,0.6798605,-0.051575474,-0.03665524,-0.023643063,-0.018118074,0.0,0.0,0.681690,0.063274,0.000000,1.497521,0.03665524,0.00042836677,-0.002573929,-0.024920449,0.000000,0
0.049381066,0.6789389,-0.051575474,-0.04097531,-0.024548981,-0.018118076,0.0,0.0,0.680732,0.065871,0.000000,1.498191,0.04097531,0.0004447803,-0.002546852,-0.027819732,0.000000,0
0.04885616,0.6779201,-0.051575474,-0.045295376,-0.025454888,-0.018118072,0.0,0.0,0.679678,0.068642,0.000000,1.498853,0.045295376,0.0004611935,-0.0025197796,-0.030706646,0.000000,0
0.04833126,0.6768042,-0.051575474,-0.049615446,-0.026360806,-0.018118044,0.0,0.0,0.678528,0.071566,0.000000,1.499506,0.049615446,0.00047760626,-0.0024927077,-0.03357994,0.000000,0
0.04780636,0.67559093,-0.051575474,-0.053935517,-0.027266702,-0.018118044,0.0,0.0,0.677280,0.074626,0.000000,1.500152,0.053935517,0.0004940193,-0.0024656358,-0.036438346,0.000000,0
0.047281455,0.6742806,-0.051575474,-0.058255587,-0.028172618,-0.018118052,0.0,0.0,0.675936,0.077806,0.000000,1.500790,0.058255587,0.00051043293,-0.0024385634,-0.039280612,0.000000,0
0.046756458,0.67287314,-0.051575474,-0.06257566,-0.02907851,-0.018118048,0.0,0.0,0.674496,0.081091,0.000000,1.501420,0.06257566,0.00052684586,-0.0024114866,-0.04210548,0.000000,0
0.046231557,0.67136824,-0.05157549,-0.06689573,-0.02998443,-0.018118171,0.0,0.0,0.672958,0.084469,0.000000,1.502043,0.06689573,0.00054326304,-0.0023844151,-0.044911668,0.000000,0
0.045706652,0.66976637,-0.05157549,-0.07121579,-0.030890334,-0.018118173,0.0,0.0,0.671324,0.087930,0.000000,1.502659,0.07121579,0.00055967644,-0.002357343,-0.047697943,0.000000,0
0.04518175,0.66806716,-0.05157549,-0.07553587,-0.031796243,-0.018118147,0.0,0.0,0.669593,0.091464,0.000000,1.503269,0.07553587,0.000576089,-0.0023302708,-0.050463036,0.000000,0
0.04465685,0.66627103,-0.051575493,-0.07985594,-0.032702133,-0.018118164,0.0,0.0,0.667766,0.095063,0.000000,1.503871,0.07985594,0.0005925026,-0.0023031991,-0.0532057,0.000000,0
0.044131946,0.66437745,-0.051575493,-0.08417602,-0.033608045,-0.018118156,0.0,0.0,0.665842,0.098720,0.000000,1.504468,0.08417602,0.0006089158,-0.0022761268,-0.05592465,0.000000,0
0.043606948,0.6623868,-0.0515755,-0.08849609,-0.034513954,-0.018118123,0.0,0.0,0.663821,0.102428,0.000000,1.505058,0.08849609,0.00062532804,-0.0022490502,-0.05861864,0.000000,0
0.043082047,0.66029876,-0.0515755,-0.09281615,-0.03541987,-0.018118124,0.0,0.0,0.661703,0.106183,0.000000,1.505642,0.09281615,0.0006417416,-0.002221978,-0.06128639,0.000000,0
0.042557143,0.65811384,-0.05157551,-0.09713622,-0.036325775,-0.01811811,0.0,0.0,0.659488,0.109979,0.000000,1.506221,0.09713622,0.0006581544,-0.0021949064,-0.06392669,0.000000,0
0.04203224,0.65583146,-0.05157552,-0.101456285,-0.03723167,-0.0181181,0.0,0.0,0.657177,0.113813,0.000000,1.506794,0.101456285,0.0006745671,-0.0021678347,-0.06653822,0.000000,0
0.04150734,0.6534521,-0.05157553,-0.105776355,-0.038137585,-0.018118102,0.0,0.0,0.654769,0.117680,0.000000,1.507361,0.105776355,0.00069098064,-0.0021407632,-0.06911978,0.000000,0
0.040982436,0.6509754,-0.05157553,-0.11009643,-0.039043482,-0.018118089,0.0,0.0,0.652264,0.121578,0.000000,1.507924,0.11009643,0.0007073933,-0.0021136908,-0.07167007,0.000000,0
0.04045744,0.6484015,-0.051575534,-0.1144165,-0.039949384,-0.018118082,0.0,0.0,0.649662,0.125504,0.000000,1.508481,0.1144165,0.0007238062,-0.002086614,-0.07418783,0.000000,0
0.039932538,0.64573044,-0.05157555,-0.11873658,-0.04085529,-0.018118067,0.0,0.0,0.646964,0.129454,0.000000,1.509034,0.11873658,0.00074021885,-0.0020595426,-0.076671824,0.000000,0
0.039407633,0.6429623,-0.05157556,-0.12305665,-0.0417612,-0.018118093,0.0,0.0,0.644169,0.133428,0.000000,1.509582,0.12305665,0.0007566333,-0.0020324707,-0.079120785,0.000000,0
0.038882732,0.64009684,-0.05157557,-0.12737672,-0.042667106,-0.01811808,0.0,0.0,0.641277,0.137422,0.000000,1.510126,0.12737672,0.00077304605,-0.0020053992,-0.08153344,0.000000,0
0.03835783,0.6371344,-0.05157558,-0.13169679,-0.043573014,-0.018118085,0.0,0.0,0.638288,0.141436,0.000000,1.510665,0.13169679,0.0007894596,-0.0019783273,-0.08390855,0.000000,0
0.037832927,0.6340745,-0.05157558,-0.13601686,-0.04447891,-0.018117873,0.0,0.0,0.635202,0.145467,0.000000,1.511201,0.13601686,0.00080586324,-0.0019512551,-0.08624482,0.000000,0
0.037308026,0.6309175,-0.05157559,-0.14033695,-0.045384806,-0.018117871,0.0,0.0,0.632020,0.149514,0.000000,1.511732,0.14033695,0.00082227605,-0.0019241835,-0.08854103,0.000000,0
0.03678303,0.6276634,-0.05157559,-0.144657,-0.046290692,-0.018117879,0.0,0.0,0.628740,0.153576,0.000000,1.512260,0.144657,0.00083868916,-0.0018971064,-0.090795904,0.000000,0
0.036258124,0.624312,-0.051575594,-0.14897707,-0.047196597,-0.018117841,0.0,0.0,0.625364,0.157652,0.000000,1.512785,0.14897707,0.00085510046,-0.0018700343,-0.09300817,0.000000,0
0.035733223,0.62086344,-0.05157561,-0.15329713,-0.048102494,-0.018117853,0.0,0.0,0.621891,0.161741,0.000000,1.513306,0.15329713,0.0008715139,-0.0018429627,-0.09517658,0.000000,0
0.035208322,0.6173176,-0.05157562,-0.15761718,-0.049008396,-0.018117856,0.0,0.0,0.618321,0.165841,0.000000,1.513824,0.15761718,0.0008879271,-0.001815891,-0.09729987,0.000000,0
0.034683418,0.6136747,-0.05157563,-0.16193725,-0.04991429,-0.018117856,0.0,0.0,0.614654,0.169952,0.000000,1.514339,0.16193725,0.0009043399,-0.0017888191,-0.0993768,0.000000,0
0.034158517,0.6099346,-0.05157563,-0.16625734,-0.05082018,-0.01811786,0.0,0.0,0.610890,0.174073,0.000000,1.514851,0.16625734,0.0009207529,-0.0017617471,-0.101406105,0.000000,0
0.033633612,0.6060973,-0.05157564,-0.17057739,-0.05172607,-0.018117853,0.0,0.0,0.607030,0.178204,0.000000,1.515361,0.17057739,0.0009371653,-0.001734675,-0.10338649,0.000000,0
0.03310871,0.6021628,-0.05157564,-0.17489746,-0.052631963,-0.018117893,0.0,0.0,0.603072,0.182344,0.000000,1.515869,0.17489746,0.0009535803,-0.0017076029,-0.10531674,0.000000,0
0.032583714,0.5981312,-0.05157564,-0.17921755,-0.053537864,-0.018117884,0.0,0.0,0.599018,0.186491,0.000000,1.516374,0.17921755,0.00096999283,-0.0016805258,-0.1071956,0.000000,0
0.032058813,0.5940023,-0.05157565,-0.18353762,-0.054443758,-0.018117907,0.0,0.0,0.594867,0.190647,0.000000,1.516878,0.18353762,0.0009864069,-0.001653454,-0.10902177,0.000000,0
0.031533908,0.5897763,-0.05157565,-0.18785767,-0.055349655,-0.018117888,0.0,0.0,0.590619,0.194809,0.000000,1.517380,0.18785767,0.0010028188,-0.0016263818,-0.110794,0.000000,0
0.031009007,0.5854531,-0.051575653,-0.19217774,-0.056255553,-0.018117897,0.0,0.0,0.586274,0.198978,0.000000,1.517880,0.19217774,0.0010192323,-0.0015993098,-0.11251105,0.000000,0
0.030484105,0.5810326,-0.05157567,-0.19649783,-0.057161447,-0.018117892,0.0,0.0,0.581832,0.203154,0.000000,1.518379,0.19649783,0.0010356449,-0.001572238,-0.11417164,0.000000,0
0.029959202,0.576515,-0.051575672,-0.20081788,-0.058067348,-0.01811787,0.0,0.0,0.577293,0.207335,0.000000,1.518877,0.20081788,0.0010520567,-0.001545166,-0.11577453,0.000000,0
0.0294343,0.5719002,-0.051575683,-0.20513797,-0.05897325,-0.018117845,0.0,0.0,0.572657,0.211522,0.000000,1.519374,0.20513797,0.0010684682,-0.0015180941,-0.117318444,0.000000,0
0.028909396,0.56718814,-0.051575683,-0.20945804,-0.059879135,-0.018117854,0.0,0.0,0.567924,0.215714,0.000000,1.519871,0.20945804,0.0010848815,-0.0014910218,-0.118802115,0.000000,0
0.028384496,0.562379,-0.05157569,-0.21377811,-0.060785033,-0.018117832,0.0,0.0,0.563095,0.219912,0.000000,1.520367,0.21377811,0.001101293,-0.0014639499,-0.12022432,0.000000,0
0.027859593,0.55747265,-0.05157569,-0.21809818,-0.06169092,-0.018117834,0.0,0.0,0.558168,0.224114,0.000000,1.520863,0.21809818,0.0011177058,-0.0014368778,-0.12158377,0.000000,0
0.02733469,0.5524691,-0.05157569,-0.22241825,-0.06259681,-0.018117845,0.0,0.0,0.553145,0.228320,0.000000,1.521359,0.22241825,0.0011341193,-0.0014098055,-0.12287921,0.000000,0
0.026809787,0.5473683,-0.0515757,-0.22673832,-0.063502714,-0.01811786,0.0,0.0,0.548024,0.232530,0.000000,1.521856,0.22673832,0.0011505333,-0.0013827336,-0.124109365,0.000000,0
0.026284885,0.5421703,-0.0515757,-0.23105839,-0.0644086,-0.01811787,0.0,0.0,0.542807,0.236745,0.000000,1.522353,0.23105839,0.0011669466,-0.0013556613,-0.12527299,0.000000,0
0.025759984,0.5368751,-0.0515757,-0.23537847,-0.0653145,-0.018117866,0.0,0.0,0.537493,0.240963,0.000000,1.522852,0.23537847,0.0011833593,-0.0013285893,-0.12636885,0.000000,0
0.025235081,0.5314828,-0.0515757,-0.23969854,-0.0662204,-0.018117867,0.0,0.0,0.532082,0.245185,0.000000,1.523351,0.23969854,0.0011997725,-0.001301517,-0.12739566,0.000000,0
0.024710178,0.5259933,-0.0515757,-0.2440186,-0.0671263,-0.018117871,0.0,0.0,0.526573,0.249410,0.000000,1.523853,0.2440186,0.0012161856,-0.0012744447,-0.12835215,0.000000,0
0.024185276,0.52040654,-0.051575713,-0.24833868,-0.06803218,-0.018117875,0.0,0.0,0.520968,0.253638,0.000000,1.524356,0.24833868,0.0012325986,-0.0012473728,-0.12923707,0.000000,0
0.023660373,0.51472265,-0.051575713,-0.25265875,-0.068938084,-0.018117862,0.0,0.0,0.515266,0.257869,0.000000,1.524861,0.25265875,0.0012490107,-0.0012203006,-0.13004918,0.000000,0
0.023135472,0.50894153,-0.051575713,-0.25697884,-0.06984397,-0.018117847,0.0,0.0,0.509467,0.262103,0.000000,1.525370,0.25697884,0.0012654223,-0.0011932284,-0.13078721,0.000000,0
0.02261057,0.50306326,-0.051575728,-0.2612989,-0.070749864,-0.018117871,0.0,0.0,0.503571,0.266340,0.000000,1.525881,0.2612989,0.0012818369,-0.0011661566,-0.13144988,0.000000,0
0.022085667,0.4970878,-0.05157573,-0.26561895,-0.071655765,-0.018117841,0.0,0.0,0.497578,0.270580,0.000000,1.526395,0.26561895,0.0012982478,-0.0011390845,-0.13203594,0.000000,0
0.021560764,0.49101514,-0.051575743,-0.269939,-0.07256165,-0.018117834,0.0,0.0,0.491488,0.274822,0.000000,1.526914,0.269939,0.00131466,-0.0011120124,-0.13254413,0.000000,0
0.021035861,0.4848454,-0.05157575,-0.27425906,-0.07346756,-0.018117823,0.0,0.0,0.485302,0.279066,0.000000,1.527437,0.27425906,0.0013310722,-0.0010849403,-0.13297324,0.000000,0
0.02051096,0.47857842,-0.05157576,-0.27857912,-0.074373454,-0.018117832,0.0,0.0,0.479018,0.283313,0.000000,1.527964,0.27857912,0.0013474857,-0.0010578684,-0.13332196,0.000000,0
